source,target,weight
Kenyon,Swarthmore,7
Kenyon,Catholic,0
Oberlin,Ohio Wesleyan,13
Oberlin,John Carroll,13
Oberlin,Kenyon,13
Oberlin,Wooster,10
Oberlin,Xavier,9
Oberlin,Shippensburg,15
Oberlin,Franciscan,11
Oberlin,Penn State,1
Oberlin,Ohio State,2
Oberlin,Case Western Reserve,0
Oberlin,Pittsburgh,0
Oberlin,Temple,0
Oberlin,Pennsylvania,0
Oberlin,Wright State,13
Oberlin,Knox,10
Oberlin,Syracuse,7
Oberlin,Purdue,8
Oberlin,Lehigh,13
Oberlin,RIT,11
Oberlin,Dayton,11
Oberlin,Rose-Hulman,7
Oberlin,Brandeis,10
Oberlin,Winona State,5
Oberlin,Macalester,6
Oberlin,University of Louisville,15
Oberlin,Kent State,3
Oberlin,Denison,5
Oberlin,Kettering,0
Oberlin,Elon,11
Oberlin,Mary Washington,9
Oberlin,North Carolina-Asheville,9
Oberlin,Missouri S&T,8
Oberlin,Richmond,7
Oberlin,High Point,13
Oberlin,Rensselaer Polytech,6
Cedarville,Xavier,13
Cedarville,Denison,15
Cedarville,Ohio Northern,15
Cedarville,Wooster,15
Cedarville,Haverford,6
Cedarville,Shippensburg,10
Cedarville,Franciscan,12
Cedarville,Swarthmore,15
Cedarville,Western Michigan,11
Cedarville,Ohio State,13
Cedarville,Case Western Reserve,9
Cedarville,Michigan,10
Cedarville,Lehigh,13
Cedarville,Dayton,9
Cedarville,William & Mary,13
Cedarville,Virginia Tech,13
Cedarville,Maryland,13
Cedarville,South Carolina,15
Cedarville,James Madison,15
Cedarville,Navy,12
Cedarville,Brandeis,6
Cedarville,Salisbury,13
Cedarville,RIT,8
Cedarville,Rutgers,11
Cedarville,Drexel University,13
Xavier,Cedarville,12
Xavier,Wooster,10
Xavier,Denison,12
Xavier,Ohio Northern,13
Xavier,Oberlin,8
Xavier,Grove City,15
Xavier,Messiah,10
Xavier,Ball State,13
Xavier,Trine,13
Xavier,Dayton,7
Xavier,Indiana,7
Xavier,Vanderbilt,6
Xavier,Rochester,5
Xavier,Navy,13
Xavier,High Point,10
Xavier,Rensselaer Polytech,12
Xavier,Campbell,13
Xavier,Middlebury,7
Xavier,Missouri S&T,9
Xavier,Berry,11
Denison,Wooster,8
Denison,Cedarville,6
Denison,Ohio Northern,8
Denison,Xavier,10
Denison,Kenyon,13
Denison,Ohio Wesleyan,1
Denison,John Carroll,1
Denison,Kettering,9
Denison,University of Louisville,15
Denison,Oberlin,15
Denison,Kent State,5
Wooster,Denison,15
Wooster,Ohio Northern,14
Wooster,Xavier,5
Wooster,Cedarville,11
Wooster,Kenyon,12
Wooster,Oberlin,5
Wooster,Swarthmore,12
Ohio Northern,Wooster,12
Ohio Northern,Denison,12
Ohio Northern,Cedarville,4
Ohio Northern,Xavier,4
Ohio Northern,Ohio Wesleyan,0
Ohio Northern,Ball State,7
Ohio Northern,Trine,15
Ohio Northern,Dayton,4
Ohio Northern,Toledo,10
Ohio Northern,Ohio State,15
Ohio Northern,Case Western Reserve,15
Ohio Northern,Portland,9
Ohio Northern,Missouri S&T,10
Ohio Northern,Michigan Tech,5
Ohio Northern,St Olaf,7
Carnegie Mellon,Pittsburgh,1
Carnegie Mellon,Drexel,13
Carnegie Mellon,Dayton,14
Carnegie Mellon,Ohio,14
Carnegie Mellon,Penn State,10
Carnegie Mellon,Indiana Pennsylvania,12
Carnegie Mellon,Slippery Rock,15
Carnegie Mellon,Edinboro,12
Carnegie Mellon,West Virginia,7
Carnegie Mellon,Georgia,9
Carnegie Mellon,North Carolina-Wilmington,4
Carnegie Mellon,Northeastern,9
Carnegie Mellon,Florida State,8
Carnegie Mellon,Tennessee,9
Carnegie Mellon,Arkansas,11
Carnegie Mellon,John Brown,11
Carnegie Mellon,Illinois,5
Carnegie Mellon,Texas A&M,6
Carnegie Mellon,Kansas,9
Carnegie Mellon,Kent State,8
Carnegie Mellon,North Carolina-Charlotte,12
Carnegie Mellon,Notre Dame,10
Carnegie Mellon,North Carolina State,8
Carnegie Mellon,Alabama,6
Carnegie Mellon,Dartmouth,9
Carnegie Mellon,Tulane,12
Penn State,Drexel,14
Penn State,Carnegie Mellon,11
Penn State,Case Western Reserve,0
Penn State,Temple,15
Penn State,Dayton,15
Penn State,Oberlin,15
Penn State,Pittsburgh,6
Penn State,Ohio State,12
Penn State,Pennsylvania,0
Penn State,West Virginia,15
Penn State,Indiana Pennsylvania,15
Penn State,Slippery Rock,6
Penn State,Edinboro,15
Penn State,Georgetown,13
Penn State,Duke,12
Penn State,Middlebury,10
Penn State,Johns Hopkins,11
Penn State,Liberty,13
Penn State,Mary Washington,10
Penn State,North Carolina,15
Penn State,Bryant University,5
Penn State,Fairfield,13
Penn State,College of New Jersey,7
Penn State,Princeton,13
Penn State,Susquehanna,13
Penn State,North Carolina-Charlotte,11
Penn State,Virginia Tech,13
Penn State,SUNY-Buffalo,13
Penn State,William & Mary,12
Penn State,Connecticut,15
Penn State,Clemson,11
Penn State,Maryland,8
Penn State,Massachusetts,3
Penn State,Tulane,7
Penn State,Tennessee,9
Penn State,Chicago,14
Messiah,Lehigh,12
Messiah,Muhlenberg,10
Messiah,Xavier,14
Messiah,Bucknell,15
Messiah,Allegheny,13
Messiah,Shippensburg,12
Messiah,Davidson,8
Messiah,Wesleyan,8
Messiah,Ohio State,9
Messiah,North Carolina-Asheville,10
Messiah,Air Force,8
Messiah,Anderson,13
Messiah,Missouri S&T,13
Messiah,Rensselaer Polytech,13
Messiah,Samford,12
Messiah,Elon,9
Grove City,Swarthmore,8
Grove City,Franciscan,7
Grove City,Xavier,10
Grove City,Allegheny,13
Grove City,Bucknell,13
Grove City,Susquehanna,15
Grove City,Shippensburg,13
Grove City,Dickinson,15
Shippensburg,Haverford,8
Shippensburg,Cedarville,9
Shippensburg,Muhlenberg,15
Shippensburg,Oberlin,8
Shippensburg,Susquehanna,13
Shippensburg,California-Pennsylvania,13
Shippensburg,Dickinson,13
Shippensburg,Grove City,15
Shippensburg,Messiah,6
Shippensburg,Wesleyan,11
Shippensburg,Richmond,7
Shippensburg,Ohio State,13
Shippensburg,Davidson,9
Shippensburg,Maryland-Baltimore County,10
Shippensburg,Princeton,6
Shippensburg,Drexel University,6
Shippensburg,Towson,11
Shippensburg,Lehigh,6
Shippensburg,Wake Forest,15
Shippensburg,Virginia Commonwealth,14
Oklahoma,Washington University,9
Oklahoma,Missouri,11
Oklahoma,Arkansas,15
Oklahoma,Missouri State,11
Oklahoma,Kansas State,2
Oklahoma,Saint Louis,14
Oklahoma,Central Arkansas,11
Oklahoma,Kansas,13
Oklahoma,Oklahoma State,15
Oklahoma,Colorado State,7
Oklahoma,Texas-Dallas,12
Oklahoma,Texas-San Antonio,4
Oklahoma,Colorado College,12
Oklahoma,Texas Tech,3
Oklahoma,Rice,8
Oklahoma,Southern Methodist,13
Oklahoma,John Brown,4
Oklahoma,Baylor,15
Oklahoma,North Texas,6
Oklahoma,Sam Houston State,3
Oklahoma,Nebraska,15
Oklahoma,Iowa State,8
Oklahoma,Utah,7
Oklahoma,Texas State,13
Oklahoma,Colorado,12
Oklahoma,Dallas Baptist,10
Oklahoma,Tulsa,15
Oklahoma,Emory,11
Oklahoma,Illinois State,10
Oklahoma,South Florida,13
Oklahoma,Cincinnati,13
Oklahoma,Georgia,6
Oklahoma,Northwestern,15
Oklahoma,Alabama-Huntsville,11
Washington University,Oklahoma,6
Washington University,Missouri State,7
Washington University,Missouri,8
Washington University,Arkansas,6
Washington University,Oklahoma State,11
Washington University,Texas A&M,8
Washington University,Kansas State,12
Washington University,Kansas,11
Washington University,Illinois,5
Washington University,Tulane,2
Washington University,John Brown,6
Washington University,Illinois State,7
Washington University,Arizona State,6
Washington University,Wisconsin-Milwaukee,13
Washington University,Wisconsin,6
Washington University,Purdue,7
Washington University,Michigan State,7
Washington University,Stanford,9
Washington University,Colorado School of Mines,11
Washington University,Cal Poly-Pomona,10
Washington University,California,3
Missouri,Oklahoma,6
Missouri,Missouri State,7
Missouri,Washington University,7
Missouri,Kansas State,14
Missouri,John Brown,4
Missouri,Tulsa,15
Missouri,Colorado,6
Missouri,Arkansas,3
Missouri,St Olaf,6
Missouri,St John's,13
Missouri,Southern Illinois-Edwardsville,10
Missouri,Tennessee Tech,13
Missouri,Arkansas State,12
Missouri,Vanderbilt,5
Missouri,Northern Illinois,9
Missouri,Middle Tennessee State,11
Missouri,Southern Indiana,15
Missouri State,Washington University,13
Missouri State,Missouri,11
Missouri State,Arkansas,6
Missouri State,Oklahoma,3
Missouri State,Wisconsin,7
Missouri State,Wisconsin-Milwaukee,13
Missouri State,Illinois,9
Missouri State,Loyola-Chicago,0
Missouri State,DePaul,9
Missouri State,St John's,13
Missouri State,St Olaf,9
Arkansas,Oklahoma,11
Arkansas,Missouri State,11
Arkansas,Washington University,5
Arkansas,Colorado State,9
Arkansas,Kansas,11
Arkansas,Kansas State,9
Arkansas,Oklahoma State,8
Arkansas,Dartmouth,4
Arkansas,Texas State,13
Arkansas,Colorado College,9
Arkansas,Nebraska-Omaha,15
Arkansas,Nebraska,10
Arkansas,Missouri,9
Arkansas,Carnegie Mellon,2
Arkansas,Purdue,2
Arkansas,Cincinnati,5
Arkansas,Marquette,6
Arkansas,Illinois State,8
Oklahoma State,Saint Louis,11
Oklahoma State,Central Arkansas,11
Oklahoma State,Kansas,12
Oklahoma State,Kansas State,11
Oklahoma State,Oklahoma,10
Oklahoma State,Texas,7
Oklahoma State,Washington University,15
Oklahoma State,Colorado,15
Oklahoma State,North Texas,13
Oklahoma State,John Brown,11
Oklahoma State,Nebraska,15
Oklahoma State,Rice,11
Oklahoma State,Sam Houston State,15
Oklahoma State,Baylor,15
Oklahoma State,Arkansas,13
Oklahoma State,Dartmouth,4
Oklahoma State,LSU,11
Oklahoma State,Texas A&M,15
Oklahoma State,Colorado State,10
Oklahoma State,Iowa State,0
Oklahoma State,Colorado College,15
Oklahoma State,Colorado School of Mines,15
Saint Louis,Oklahoma State,4
Saint Louis,Oklahoma,10
Saint Louis,Kansas State,11
Saint Louis,Central Arkansas,11
Saint Louis,Kansas,8
Saint Louis,Texas-Dallas,5
Saint Louis,Baylor,15
Saint Louis,Colorado,13
Saint Louis,Notre Dame,13
Saint Louis,Kentucky,11
Saint Louis,Illinois-Chicago,13
Saint Louis,Iowa State,13
Saint Louis,Western Michigan,12
Saint Louis,Indiana Wesleyan,9
Kansas,Central Arkansas,11
Kansas,Kansas State,11
Kansas,Oklahoma State,9
Kansas,Oklahoma,11
Kansas,Saint Louis,10
Kansas,Texas Tech,4
Kansas,Arkansas,13
Kansas,Washington University,3
Kansas,Dartmouth,9
Kansas,Texas State,11
Kansas,Kennesaw State,10
Kansas,Cornell,15
Kansas,Temple,12
Kansas,Carleton College-CUT,5
Kansas,Florida,5
Kansas,Illinois State,11
Kansas,Virginia Tech,11
Kansas,Cincinnati,8
Kansas,Arizona State,11
Kansas,Chicago,11
Kansas,Carnegie Mellon,5
Kansas,Vermont,3
Central Arkansas,Kansas,5
Central Arkansas,Oklahoma State,4
Central Arkansas,Oklahoma,10
Central Arkansas,Saint Louis,1
Central Arkansas,Kansas State,3
Central Arkansas,Colorado,9
Central Arkansas,Dallas Baptist,8
Central Arkansas,Tulsa,8
Central Arkansas,Colorado School of Mines,13
Central Arkansas,Berry,0
Central Arkansas,Florida Tech,0
Central Arkansas,Troy,0
Central Arkansas,Mississippi State,0
Central Arkansas,Miami,0
Central Arkansas,Columbus State,0
Kansas State,Oklahoma,11
Kansas State,Kansas,6
Kansas State,Saint Louis,3
Kansas State,Oklahoma State,1
Kansas State,Central Arkansas,11
Kansas State,Missouri,15
Kansas State,Texas,5
Kansas State,Washington University,9
Kansas State,Texas State,15
Kansas State,Arkansas,15
Kansas State,John Brown,8
Kansas State,Nebraska,13
Kansas State,North Texas,12
Kansas State,Texas Tech,6
Kansas State,Chicago,13
Kansas State,Coe,13
Kansas State,Minnesota,14
Kansas State,Indiana,12
Kansas State,Nebraska-Omaha,12
Kansas State,Northwestern-St. Paul,12
Truman State,Missouri S&T,10
Truman State,Tulsa,8
Truman State,Harding,10
Truman State,John Brown,11
Truman State,Air Force,9
Truman State,Colorado College,14
Truman State,Rice,12
Truman State,Trinity,15
Truman State,Alabama-Huntsville,13
Truman State,Indiana,13
Truman State,Alabama,15
Truman State,Illinois,13
Truman State,Belmont,14
Truman State,Olivet Nazarene,13
Truman State,Carthage College,13
Truman State,North Park,13
Truman State,Purdue,13
Truman State,Marquette,9
Truman State,Winona State,13
Truman State,Wheaton Illinois,13
John Brown,Missouri S&T,9
John Brown,Harding,11
John Brown,Tulsa,7
John Brown,Truman State,15
John Brown,Colorado School of Mines,12
John Brown,Trinity,15
John Brown,Colorado College,15
John Brown,Kansas State,13
John Brown,Oklahoma State,10
John Brown,Nebraska,10
John Brown,North Texas,13
John Brown,Texas Tech,4
John Brown,Oklahoma,15
John Brown,Texas State,15
John Brown,Missouri,15
John Brown,Purdue,9
John Brown,Carnegie Mellon,1
John Brown,Iowa State,4
John Brown,Washington University,7
John Brown,Arizona State,10
John Brown,Marquette,11
Tulsa,Truman State,3
Tulsa,Missouri S&T,3
Tulsa,John Brown,1
Tulsa,Missouri,3
Tulsa,Oklahoma,9
Tulsa,Nebraska-Omaha,15
Tulsa,Central Arkansas,10
Harding,John Brown,6
Harding,Truman State,6
Harding,Missouri S&T,4
Denver,Colorado State,13
Denver,Colorado Mesa,12
Denver,Colorado,12
Denver,Colorado-Denver,3
Denver,Colorado-Colorado Springs,11
Denver,Montana State,7
Denver,Brigham Young,9
Denver,Idaho,11
Denver,Northern Arizona,11
Denver,Utah,10
Denver,Boise State,15
Denver,Utah State,12
Denver,Colorado School of Mines,0
Denver,Arizona State,13
Denver,Air Force,13
Denver,Arizona,13
Denver,Grand Canyon,8
Colorado State,Denver,11
Colorado State,Colorado,12
Colorado State,Colorado Mesa,10
Colorado State,Colorado-Colorado Springs,6
Colorado State,Colorado-Denver,6
Colorado State,Texas,10
Colorado State,Oklahoma,12
Colorado State,Arkansas,10
Colorado State,Texas A&M,11
Colorado State,LSU,12
Colorado State,Texas-Dallas,10
Colorado State,Stephen F. Austin,12
Colorado State,Wisconsin,13
Colorado State,North Texas,10
Colorado State,Houston,15
Colorado State,Utah,12
Colorado State,Dartmouth,15
Colorado State,Oklahoma State,15
Colorado State,Colorado School of Mines,4
Colorado State,Arizona State,9
Colorado State,The University of Texas at El Paso,11
Colorado State,Grand Canyon,10
Colorado State,Brigham Young,11
Colorado State,Brown,9
Colorado State,Washington,10
Colorado State,Carleton College-CUT,10
Colorado State,Ohio State,10
Colorado State,California,7
Colorado State,Victoria,13
Colorado Mesa,Denver,7
Colorado Mesa,Colorado State,11
Colorado Mesa,Colorado,4
Colorado Mesa,Colorado-Colorado Springs,10
Colorado Mesa,Colorado Cutthroat,11
Colorado Mesa,Air Force,0
Colorado Mesa,Colorado School of Mines,3
Colorado Mesa,Colorado-Denver,9
Colorado Mesa,New Mexico,4
Colorado Mesa,San Diego State,10
Colorado Mesa,Wisconsin-Oshkosh,13
Colorado Mesa,Cal Poly-Pomona,7
Colorado Mesa,Cal State-Long Beach,9
Colorado Mesa,Northern Arizona,8
Colorado Mesa,Miami,11
Colorado-Colorado Springs,Colorado,3
Colorado-Colorado Springs,Colorado-Denver,3
Colorado-Colorado Springs,Colorado State,10
Colorado-Colorado Springs,Denver,7
Colorado-Colorado Springs,Colorado Mesa,11
Colorado-Colorado Springs,New Mexico,6
Colorado-Colorado Springs,Colorado Cutthroat,11
Colorado-Colorado Springs,Colorado School of Mines,2
Colorado-Denver,Colorado-Colorado Springs,12
Colorado-Denver,Colorado,13
Colorado-Denver,Colorado State,13
Colorado-Denver,Denver,13
Colorado-Denver,Air Force,11
Colorado-Denver,Colorado Mesa,11
Colorado-Denver,Colorado Cutthroat,12
Colorado-Denver,Colorado School of Mines,5
Colorado-Denver,Utah State,9
Colorado-Denver,New Mexico,15
Colorado-Denver,Occidental,13
Colorado-Denver,Nevada-Reno,11
Colorado-Denver,Northern Arizona,12
Colorado-Denver,California,9
Colorado-Denver,Cal State-Long Beach,13
Colorado College,Air Force,10
Colorado College,Colorado School of Mines,12
Colorado College,Missouri S&T,12
Colorado College,Truman State,7
Colorado College,Rice,12
Colorado College,John Brown,10
Colorado College,Texas-Dallas,13
Colorado College,Texas State,8
Colorado College,Texas-San Antonio,13
Colorado College,Oklahoma,4
Colorado College,North Texas,0
Colorado College,Nebraska,13
Colorado College,Oklahoma State,8
Colorado College,Arkansas,14
Colorado College,Hendrix,15
Colorado School of Mines,Air Force,13
Colorado School of Mines,Colorado College,8
Colorado School of Mines,Colorado School of Mines,5
Colorado School of Mines,Trinity,15
Colorado School of Mines,John Brown,8
Colorado School of Mines,Rice,0
Colorado School of Mines,New Mexico,13
Colorado School of Mines,Colorado Mesa,13
Colorado School of Mines,Colorado,11
Colorado School of Mines,Colorado-Denver,13
Colorado School of Mines,Colorado-Colorado Springs,13
Colorado School of Mines,Denver,15
Colorado School of Mines,Colorado State,13
Colorado School of Mines,Oklahoma State,1
Colorado School of Mines,Arkansas State,10
Colorado School of Mines,Nebraska-Omaha,7
Colorado School of Mines,Central Arkansas,15
Colorado School of Mines,Cal Poly-Pomona,15
Colorado School of Mines,Washington University,7
Colorado School of Mines,Stanford,10
Colorado School of Mines,Arizona State,5
Colorado School of Mines,Southern California,9
Colorado School of Mines,Ottawa Arizona,13
Colorado School of Mines,UCLA,4
Colorado School of Mines,Utah,15
Colorado School of Mines,Arizona,6
Colorado School of Mines,California-San Diego,5
Colorado School of Mines,California-Irvine,2
Colorado School of Mines,Occidental,5
Colorado School of Mines,Florida,10
Colorado School of Mines,Utah State,11
Colorado School of Mines,Cal Poly-SLO,6
California-Santa Barbara,Cal Poly-Pomona,13
California-Santa Barbara,California-Irvine,13
California-Santa Barbara,Cal State-Long Beach,13
California-Santa Barbara,Cal Poly-SLO,5
California-Santa Barbara,California-San Diego,13
California-Santa Barbara,Chico State,13
California-Santa Barbara,New Mexico,13
California-Santa Barbara,California,8
California-Santa Barbara,Southern California,11
California-Santa Barbara,Santa Clara,15
California-Santa Barbara,Arizona,6
California-Santa Barbara,UCLA,6
California-Santa Barbara,Massachusetts,11
California-Santa Barbara,Virginia,13
California-Santa Barbara,Oregon,8
California-Santa Barbara,Minnesota,7
California-Santa Barbara,Northwestern,15
California-Santa Barbara,Auburn,13
California-Santa Barbara,Utah,6
California-Santa Barbara,Illinois,6
California-Santa Barbara,Western Washington,10
California-Santa Barbara,California-Davis,8
California-Santa Barbara,Victoria,11
California-Santa Barbara,Connecticut,13
California-Santa Barbara,Stanford,13
California-Santa Barbara,British Columbia,9
California-Santa Barbara,Western Washington University,14
California-Santa Barbara,Brigham Young,10
Cal Poly-Pomona,California-Santa Barbara,8
Cal Poly-Pomona,Cal Poly-SLO,7
Cal Poly-Pomona,California-Irvine,12
Cal Poly-Pomona,Cal State-Long Beach,9
Cal Poly-Pomona,UCLA,6
Cal Poly-Pomona,San Diego State,13
Cal Poly-Pomona,Biola Univeristy,15
Cal Poly-Pomona,Claremont,7
Cal Poly-Pomona,California-San Diego,8
Cal Poly-Pomona,Grand Canyon,8
Cal Poly-Pomona,Colorado School of Mines,6
Cal Poly-Pomona,Stanford,11
Cal Poly-Pomona,Washington University,8
Cal Poly-Pomona,Wisconsin-Oshkosh,13
Cal Poly-Pomona,Colorado Mesa,10
Cal Poly-Pomona,Boise State,10
Cal Poly-Pomona,Chico State,4
California-Irvine,California-Santa Barbara,3
California-Irvine,Cal Poly-Pomona,8
California-Irvine,Cal Poly-SLO,5
California-Irvine,Loyola Marymount,13
California-Irvine,UCLA,0
California-Irvine,Arizona,2
California-Irvine,California-San Diego,11
California-Irvine,Arizona State,2
California-Irvine,Grand Canyon,5
California-Irvine,Caltech,10
California-Irvine,Occidental,4
California-Irvine,Northern Arizona,6
California-Irvine,Montana State,4
California-Irvine,Chico State,4
California-Irvine,Colorado School of Mines,13
California-Irvine,Cal State-Fullerton,7
Cal State-Long Beach,Cal Poly-SLO,0
Cal State-Long Beach,California-Santa Barbara,1
Cal State-Long Beach,Cal Poly-Pomona,11
Cal State-Long Beach,San Diego State,10
Cal State-Long Beach,Boise State,13
Cal State-Long Beach,Miami,13
Cal State-Long Beach,Cal State-Fullerton,13
Cal State-Long Beach,Arizona,6
Cal State-Long Beach,Colorado Mesa,10
Cal State-Long Beach,Colorado-Denver,5
San Diego State,Loyola Marymount,10
San Diego State,UCLA,2
San Diego State,California-San Diego,5
San Diego State,Southern California,2
San Diego State,Cal Poly-Pomona,9
San Diego State,Cal State-Long Beach,12
San Diego State,Colorado,2
San Diego State,California,9
San Diego State,California-Davis,4
San Diego State,Illinois,3
San Diego State,Western Washington,4
San Diego State,California-Santa Cruz,5
San Diego State,Colorado Mesa,11
San Diego State,Wisconsin-Oshkosh,10
San Diego State,Montana State,8
San Diego State,Arizona State,7
Loyola Marymount,San Diego State,6
Loyola Marymount,Southern California,1
Loyola Marymount,UCLA,2
Loyola Marymount,California-San Diego,1
Loyola Marymount,California-Irvine,6
UCLA,California-San Diego,7
UCLA,San Diego State,13
UCLA,Loyola Marymount,13
UCLA,Southern California,12
UCLA,Cal Poly-Pomona,13
UCLA,Santa Clara,6
UCLA,Northern Arizona,13
UCLA,Cal Poly-SLO,4
UCLA,California-Irvine,11
UCLA,Arizona State,4
UCLA,Arizona,12
UCLA,California-Santa Barbara,8
UCLA,California,9
UCLA,Western Washington,10
UCLA,Oregon,9
UCLA,California-Santa Cruz,12
UCLA,Colorado,9
UCLA,British Columbia,12
UCLA,Brigham Young,9
UCLA,Colorado State University,10
UCLA,Washington,8
UCLA,Western Washington University,13
UCLA,Whitworth,13
UCLA,Humboldt State,13
UCLA,Utah State,13
UCLA,Colorado School of Mines,13
UCLA,Utah,13
UCLA,Florida,10
California-San Diego,UCLA,6
California-San Diego,Southern California,9
California-San Diego,San Diego State,12
California-San Diego,Loyola Marymount,13
California-San Diego,California-Santa Barbara,8
California-San Diego,Northern Arizona,13
California-San Diego,Santa Clara,14
California-San Diego,Stanford,9
California-San Diego,Arizona,15
California-San Diego,Chico State,15
California-San Diego,California,3
California-San Diego,Cal Poly-SLO,6
California-San Diego,Arizona State,4
California-San Diego,California-Irvine,12
California-San Diego,California-San Diego,4
California-San Diego,Biola Univeristy,15
California-San Diego,Cal Poly-Pomona,7
California-San Diego,Claremont,10
California-San Diego,Carleton Hot Karls,13
California-San Diego,Georgia Southern,13
California-San Diego,Georgia College,13
California-San Diego,Appalachian State,14
California-San Diego,Carleton College-GoP,12
California-San Diego,Emory,12
California-San Diego,Utah,8
California-San Diego,Oregon,4
California-San Diego,Colorado,4
California-San Diego,British Columbia,11
California-San Diego,Connecticut,13
California-San Diego,Victoria,8
California-San Diego,Dartmouth,10
California-San Diego,Colorado School of Mines,8
California-San Diego,Occidental,6
Southern California,California-San Diego,4
Southern California,Loyola Marymount,13
Southern California,San Diego State,13
Southern California,UCLA,15
Southern California,Cal Poly-SLO,15
Southern California,Stanford,13
Southern California,Humboldt State,13
Southern California,Arizona,13
Southern California,California,13
Southern California,California-Santa Barbara,0
Southern California,Las Positas,15
Southern California,Illinois,10
Southern California,Santa Clara,9
Southern California,British Columbia,7
Southern California,Oregon,8
Southern California,Colorado,8
Southern California,Michigan State,13
Southern California,Washington,13
Southern California,Victoria,11
Southern California,Florida,13
Southern California,Nevada-Reno,13
Southern California,Ottawa Arizona,13
Southern California,Colorado School of Mines,2
Southern California,Arizona State,7
Southern California,Cal State-Fullerton,8
Southern California,Wisconsin-Oshkosh,2
Southern California,Utah,13
Texas A&M,Colorado,9
Texas A&M,Texas State,7
Texas A&M,Texas,9
Texas A&M,Texas-Dallas,14
Texas A&M,Colorado State,13
Texas A&M,Texas Tech,15
Texas A&M,Washington University,12
Texas A&M,Texas-Rio Grande Valley,5
Texas A&M,Sam Houston State,6
Texas A&M,Texas-San Antonio,4
Texas A&M,Houston,15
Texas A&M,Texas-El Paso,11
Texas A&M,Lamar,11
Texas A&M,Wisconsin,10
Texas A&M,Illinois,10
Texas A&M,Wisconsin-Milwaukee,3
Texas A&M,Rice,3
Texas A&M,North Texas,7
Texas A&M,LSU,8
Texas A&M,Oklahoma State,14
Texas A&M,Utah,15
Texas A&M,South Carolina,10
Texas A&M,Georgia,12
Texas A&M,Northeastern,12
Texas A&M,Virginia Tech,11
Texas A&M,Michigan,14
Texas A&M,Florida State,13
Texas A&M,Brown,9
Texas A&M,Pittsburgh,10
Texas A&M,Vermont,9
Texas A&M,Purdue,7
Texas A&M,Carnegie Mellon,9
Texas A&M,Alabama-Birmingham,4
Texas A&M,Minnesota State-Mankato,2
Texas A&M,Trinity,4
Texas A&M,Mississippi State,4
Texas A&M,Mississippi,10
Texas State,Texas A&M,8
Texas State,Colorado,9
Texas State,Kansas State,0
Texas State,Baylor,0
Texas State,Texas,14
Texas State,Sam Houston State,15
Texas State,Texas-Rio Grande Valley,6
Texas State,Texas State,2
Texas State,Texas-El Paso,9
Texas State,Lamar,11
Texas State,Colorado College,13
Texas State,Texas-Dallas,13
Texas State,Texas-San Antonio,13
Texas State,North Texas,3
Texas State,Stephen F Austin,11
Texas State,John Brown,2
Texas State,Nebraska,15
Texas State,Utah,11
Texas State,Iowa State,8
Texas State,Oklahoma,8
Texas State,Houston,7
Texas State,Kansas,13
Texas State,Arkansas,9
Texas State,Stephen F. Austin,8
Texas State,Florida,13
Texas State,Texas Christian,4
Texas State,North Florida,4
Texas State,Mississippi,3
Texas State,Wisconsin-Whitewater,13
Texas State,LSU,9
Texas State,Minnesota State-Mankato,13
Texas State,Alabama,8
Trinity,Colorado School of Mines,8
Trinity,Rice,6
Trinity,John Brown,8
Trinity,Truman State,8
Trinity,Dallas Baptist,10
Trinity,Dallas,13
Trinity,Sul Ross State,13
Trinity,Abilene Christian,9
Trinity,LSU,11
Trinity,Northern Iowa,10
Trinity,Baylor,6
Trinity,Wisconsin-Milwaukee,9
Trinity,Houston,15
Trinity,Wisconsin,4
Trinity,Texas-San Antonio,0
Trinity,Mississippi State,11
Trinity,Texas A&M,11
Trinity,North Florida,11
Trinity,Alabama-Birmingham,7
Trinity,Mississippi,13
Trinity,Minnesota State-Mankato,12
Rice,Trinity,13
Rice,Colorado School of Mines,15
Rice,Air Force,13
Rice,Missouri S&T,13
Rice,Colorado College,13
Rice,Truman State,15
Rice,Abilene Christian,13
Rice,Dallas,8
Rice,Dallas Baptist,10
Rice,Sul Ross State,13
Rice,Oklahoma,12
Rice,Southern Methodist,13
Rice,Texas Tech,11
Rice,Oklahoma State,12
Rice,Texas-San Antonio,15
Rice,North Texas,12
Rice,Texas A&M,13
Rice,Wisconsin-Milwaukee,15
Rice,Northern Iowa,15
Clark,Williams,3
Clark,Providence College,12
Clark,Amherst College,8
Clark,Worcester Polytech,13
Clark,Bryant University,4
Worcester Polytech,Providence College,6
Worcester Polytech,Amherst College,4
Worcester Polytech,Bryant University,3
Worcester Polytech,Clark,12
Worcester Polytech,Williams,3
Worcester Polytech,Massachusetts-Lowell,5
Worcester Polytech,Bates College,1
Worcester Polytech,Bentley,5
Worcester Polytech,Boston College,1
Worcester Polytech,Columbia,8
Worcester Polytech,Hartford,6
Worcester Polytech,Tufts,6
Worcester Polytech,University of Massachusetts Amherst,9
Worcester Polytech,Northeastern,8
Providence College,Worcester Polytech,13
Providence College,Clark,13
Providence College,Williams,4
Providence College,Bryant University,8
Providence College,Amherst College,9
Sam Houston State,Texas-Rio Grande Valley,6
Sam Houston State,Texas State,0
Sam Houston State,Texas,1
Sam Houston State,Texas A&M,11
Sam Houston State,Houston,9
Sam Houston State,Stephen F Austin,11
Sam Houston State,Baylor,4
