source,target,weight
Miami Ohio,Southern Indiana,12
Miami Ohio,Iowa,3
Miami Ohio,Vanderbilt,10
Miami Ohio,Tennessee Tech,14
Michigan,Miami Upper,9
Michigan,SUNY-Buffalo,13
Michigan,Cincinnati,9
Michigan,Cleveland State,15
Michigan,Case Western Reserve,13
Michigan,Ohio State,12
Michigan,Western Michigan,13
Michigan,Cedarville,13
Michigan,Ohio,6
Michigan,RIT,15
Michigan,Syracuse,15
Michigan,Kentucky,11
Michigan,Rutgers,13
Michigan,Boston College,13
Michigan,Florida,13
Michigan,Emory,13
Michigan,Texas A&M,13
Michigan,Cornell,13
Michigan,Georgia,8
Michigan,Texas-Dallas,10
Michigan,Texas Tech,9
Michigan,Illinois,11
Michigan,Purdue,10
Michigan,Vermont,9
Michigan,Loyola-Chicago,12
Michigan,DePaul,10
Michigan,Grand Valley State,6
Michigan,Northern Iowa,8
Michigan,Wisconsin-Whitewater,3
Michigan,Wisconsin,11
Michigan,Wisconsin-Milwaukee,3
Michigan,James Madison,13
Michigan,Delaware,13
Michigan,Princeton,13
Michigan,Johns Hopkins,15
Michigan,William & Mary,14
Michigan,Temple,13
Cincinnati,SUNY-Buffalo,15
Cincinnati,Cleveland State,13
Cincinnati,Miami Ohio,13
Cincinnati,Michigan,15
Cincinnati,Cornell,10
Cincinnati,Florida State,8
Cincinnati,South Florida,13
Cincinnati,Alabama-Huntsville,11
Cincinnati,Oklahoma,7
Cincinnati,Brigham Young,5
Cincinnati,Florida,12
Cincinnati,Boston College,10
Cincinnati,Kansas,7
Cincinnati,Illinois State,10
Cincinnati,Illinois,6
Cincinnati,Iowa State,11
Cincinnati,Marquette,7
Cincinnati,Arkansas,9
Cincinnati,Alabama,13
Cincinnati,Tennessee,6
Cincinnati,Mississippi State,13
Cincinnati,Notre Dame,12
Cincinnati,Georgia Southern,15
Cincinnati,Tennessee-Chattanooga,15
SUNY-Buffalo,Cincinnati,9
SUNY-Buffalo,Cleveland State,13
SUNY-Buffalo,Michigan,8
SUNY-Buffalo,Miami Upper,13
SUNY-Buffalo,Miami Ohio,15
SUNY-Buffalo,Dayton,0
SUNY-Buffalo,American,10
SUNY-Buffalo,Case Western Reserve,10
SUNY-Buffalo,West Virginia,1
SUNY-Buffalo,Johns Hopkins,8
SUNY-Buffalo,North Carolina-Charlotte,10
SUNY-Buffalo,Virginia Tech,4
SUNY-Buffalo,Penn State,5
SUNY-Buffalo,George Mason,3
SUNY-Buffalo,Princeton,11
SUNY-Buffalo,Siena,6
SUNY-Buffalo,SUNY-Binghamton,15
SUNY-Buffalo,Maine,8
SUNY-Buffalo,Skidmore,11
SUNY-Buffalo,Ithaca,2
SUNY-Buffalo,Emerson,15
Cleveland State,Cincinnati,2
Cleveland State,SUNY-Buffalo,4
Cleveland State,Miami Upper,2
Cleveland State,Michigan,5
Cleveland State,Miami Ohio,7
Carleton College-GoP,Richmond,13
Carleton College-GoP,North Carolina,2
Carleton College-GoP,Duke,13
Carleton College-GoP,North Carolina State,5
Carleton College-GoP,Florida State,12
Carleton College-GoP,Georgia Tech,9
Carleton College-GoP,Florida Tech,13
Carleton College-GoP,Wisconsin-Eau Claire,13
Carleton College-GoP,Florida,13
Carleton College-GoP,Middlebury,8
Carleton College-GoP,South Carolina,7
Carleton College-GoP,California-San Diego,13
Carleton College-GoP,South Florida,15
Carleton College-GoP,Sacramento State,13
Carleton College-GoP,Claremont,12
Carleton College-GoP,Oregon,13
Carleton College-GoP,Nevada-Reno,7
Carleton College-GoP,Humboldt State,8
Richmond,Carleton College-GoP,9
Richmond,Duke,12
Richmond,North Carolina,4
Richmond,Temple,11
Richmond,South Carolina,4
Richmond,Shippensburg,12
Richmond,Ohio State,13
Richmond,Davidson,5
Richmond,Wesleyan,12
Richmond,Franciscan,13
Richmond,Samford,13
Richmond,Missouri S&T,13
Richmond,Elon,12
Richmond,Oberlin,12
Richmond,Air Force,11
Richmond,Georgia College,9
Richmond,George Mason,12
Richmond,George Washington,13
Richmond,Lehigh,13
Richmond,SUNY-Binghamton,13
Richmond,Vermont,8
Richmond,Williams,15
Richmond,Tennessee-Chattanooga,9
Richmond,William & Mary,16
North Carolina-Wilmington,Georgia Tech,13
North Carolina-Wilmington,Tennessee,10
North Carolina-Wilmington,Georgetown,10
North Carolina-Wilmington,North Carolina,10
North Carolina-Wilmington,Notre Dame,15
North Carolina-Wilmington,Emory,15
North Carolina-Wilmington,Georgia,13
North Carolina-Wilmington,Carnegie Mellon,13
North Carolina-Wilmington,Northeastern,8
North Carolina-Wilmington,North Carolina State,11
North Carolina-Wilmington,Massachusetts,7
North Carolina-Wilmington,William & Mary,8
North Carolina-Wilmington,Tufts,11
North Carolina-Wilmington,Pittsburgh,4
North Carolina-Wilmington,Northwestern,11
North Carolina-Wilmington,Harvard,9
North Carolina-Wilmington,Virginia,9
North Carolina-Wilmington,Chicago,12
North Carolina-Wilmington,Auburn,12
North Carolina-Wilmington,Ohio,10
North Carolina-Wilmington,Maryland,15
Georgia Tech,North Carolina-Wilmington,8
Georgia Tech,Georgetown,11
Georgia Tech,Tennessee,6
Georgia Tech,Emory,10
Georgia Tech,Notre Dame,13
Georgia Tech,Carleton College-GoP,13
Georgia Tech,Northeastern,7
Georgia Tech,Georgia,10
Georgia Tech,Kennesaw State,9
Georgia Tech,Indiana,12
Georgia Tech,Clemson,13
Georgia Tech,George Mason,13
Georgia Tech,Ohio,12
Georgia Tech,Johns Hopkins,12
Georgia Tech,Union Tennessee,4
Georgia Tech,Belmont,2
Georgia Tech,Illinois,8
Georgia Tech,Alabama,8
Tennessee,Georgetown,13
Tennessee,North Carolina-Wilmington,4
Tennessee,Georgia Tech,15
Tennessee,Clemson,8
Tennessee,Appalachian State,13
Tennessee,Tufts,9
Tennessee,North Carolina State,4
Tennessee,South Carolina,10
Tennessee,Kennesaw State,11
Tennessee,Carnegie Mellon,8
Tennessee,Elon,11
Tennessee,Case Western Reserve,13
Tennessee,New Hampshire,13
Tennessee,Purdue,10
Tennessee,Ohio State,8
Tennessee,North Carolina,5
Tennessee,Dartmouth,9
Tennessee,North Carolina-Charlotte,15
Tennessee,Penn State,15
Tennessee,Mississippi State,12
Tennessee,Cincinnati,13
Tennessee,Alabama,10
Tennessee,Alabama-Huntsville,14
Tennessee,Tulane,13
Tennessee,Harvard,14
North Carolina State,Temple,13
North Carolina State,Appalachian State,13
North Carolina State,Florida State,13
North Carolina State,North Carolina,12
North Carolina State,Emory,15
North Carolina State,Carleton College-GoP,15
North Carolina State,South Carolina,13
North Carolina State,Tennessee,13
North Carolina State,Tufts,12
North Carolina State,Massachusetts,16
North Carolina State,North Carolina-Wilmington,15
North Carolina State,Pittsburgh,5
North Carolina State,Northeastern,13
North Carolina State,Auburn,13
North Carolina State,Maryland,13
North Carolina State,Brown,10
North Carolina State,Carleton College-CUT,8
North Carolina State,Rhode Island,13
North Carolina State,Ohio,5
North Carolina State,Delaware,7
North Carolina State,University of Pittsburgh,1
North Carolina State,Campbell,10
North Carolina State,North Carolina-Charlotte,13
North Carolina State,Carnegie Mellon,12
North Carolina State,Notre Dame,13
North Carolina State,Alabama,11
North Carolina State,Ohio State,15
Temple,North Carolina State,3
Temple,Florida State,9
Temple,Appalachian State,9
Temple,Richmond,10
Temple,Georgetown,11
Temple,Kansas,13
Temple,Tufts,6
Temple,Boston College,12
Temple,Kennesaw State,6
Temple,Harvard,3
Temple,South Florida,10
Temple,Virginia Tech,10
Temple,Cornell,11
Temple,Florida,15
Temple,Susquehanna,11
Temple,Lehigh,11
Temple,Slippery Rock,4
Temple,Fairfield,8
Temple,College of New Jersey,8
Temple,Lancaster Bible,13
Temple,Drexel,13
Temple,George Mason,13
Temple,Maryland,9
Temple,Michigan,9
Temple,Penn State,10
Temple,SUNY-Geneseo,15
Florida State,Appalachian State,13
Florida State,Temple,11
Florida State,North Carolina State,2
Florida State,North Carolina,9
Florida State,Notre Dame,15
Florida State,Carleton College-GoP,15
Florida State,Kennesaw State,13
Florida State,Massachusetts,11
Florida State,Pittsburgh,6
Florida State,Tufts,8
Florida State,Carnegie Mellon,9
Florida State,Northeastern,9
Florida State,Virginia Tech,13
Florida State,Minnesota,10
Florida State,Cincinnati,13
Florida State,Boston College,13
Florida State,Texas A&M,7
Florida State,South Carolina,4
Florida State,Florida Gulf Coast,8
Florida State,North Florida,7
Florida State,Stetson,13
Florida State,High Point,12
Florida State,Florida,7
Florida State,South Florida,13
Florida State,Emory,8
Florida State,Northwestern,6
Florida State,Illinois State,11
Florida State,Chicago,8
Florida State,Arizona State,7
Florida State,Sam Houston State,11
Florida State,Sul Ross State,9
Florida State,Georgia State,5
Florida State,Texas-San Antonio,9
Florida State,LSU,6
Florida State,Tennessee-Chattanooga,13
Florida State,Minnesota-Duluth,13
Florida State,Auburn,10
Florida State,Central Florida,10
Florida State,Tulane,15
Florida State,Alabama-Huntsville,15
Appalachian State,Florida State,9
Appalachian State,North Carolina State,6
Appalachian State,Temple,8
Appalachian State,Duke,8
Appalachian State,Tennessee,9
Appalachian State,Anderson,10
Appalachian State,Charleston,13
Appalachian State,Georgia,13
Appalachian State,North Carolina-Charlotte,9
Appalachian State,Georgia College,12
Appalachian State,Georgia Southern,13
Appalachian State,Carleton Hot Karls,13
Appalachian State,California-San Diego,13
Appalachian State,Middlebury,8
Appalachian State,Luther,14
Appalachian State,Dartmouth,13
Appalachian State,Ohio State,6
Appalachian State,North Carolina,2
Appalachian State,Auburn,5
Appalachian State,Notre Dame,15
South Carolina,Notre Dame,10
South Carolina,Clemson,12
South Carolina,Emory,15
South Carolina,Georgetown,14
South Carolina,Richmond,15
South Carolina,North Carolina State,8
South Carolina,Tufts,13
South Carolina,Tennessee,12
South Carolina,Georgia,13
South Carolina,Massachusetts,8
South Carolina,Pittsburgh,8
South Carolina,South Florida,13
South Carolina,Charleston,13
South Carolina,North Carolina-Asheville,13
South Carolina,Middlebury,15
South Carolina,Carleton College-GoP,15
South Carolina,Texas A&M,12
South Carolina,Illinois State,12
South Carolina,Alabama-Huntsville,13
South Carolina,Rutgers,10
South Carolina,Northeastern,6
South Carolina,Florida State,13
South Carolina,LSU,10
South Carolina,Kennesaw State,12
South Carolina,James Madison,13
South Carolina,High Point,12
South Carolina,Wake Forest,13
South Carolina,Virginia,11
South Carolina,Cedarville,9
Emory,Clemson,12
Emory,Notre Dame,9
Emory,South Carolina,8
Emory,North Carolina State,9
Emory,Georgia Tech,13
Emory,North Carolina-Wilmington,9
Emory,Florida Atlantic,13
Emory,Luther,4
Emory,North Florida,13
Emory,Chicago,13
Emory,California-San Diego,10
Emory,Oklahoma,13
Emory,Carleton College-CUT,8
Emory,Tufts,10
Emory,Michigan,6
Emory,Boston College,10
Emory,Brown,5
Emory,Wisconsin,5
Emory,Florida State,14
Clemson,Emory,6
Clemson,South Carolina,6
Clemson,Notre Dame,14
Clemson,Tennessee,13
Clemson,Duke,8
Clemson,George Mason,12
Clemson,Georgia Tech,9
Clemson,Ohio,7
Clemson,Indiana,5
Clemson,New Hampshire,12
Clemson,Pennsylvania,15
Clemson,Connecticut,13
Clemson,Penn State,9
Clemson,Tulane,10
Clemson,Maryland,10
Clemson,Massachusetts,3
Clemson,Auburn,6
Clemson,Georgia State,6
Clemson,Harvard,6
Clemson,Tennessee-Chattanooga,12
Clemson,Mississippi State,15
Wisconsin,Illinois,13
Wisconsin,Texas A&M,15
Wisconsin,Texas,13
Wisconsin,Texas-Dallas,9
Wisconsin,Stephen F. Austin,12
Wisconsin,Colorado State,15
Wisconsin,Baylor,7
Wisconsin,North Texas,13
Wisconsin,Trinity,15
Wisconsin,Colorado,7
Wisconsin,LSU,8
Wisconsin,Virginia Tech,12
Wisconsin,Brigham Young,15
Wisconsin,Florida,13
Wisconsin,Pittsburgh,7
Wisconsin,Tufts,10
Wisconsin,Emory,15
Wisconsin,Alabama-Huntsville,15
Wisconsin,Illinois State,3
Wisconsin,Toledo,9
Wisconsin,Michigan State,15
Wisconsin,Wisconsin-Whitewater,4
Wisconsin,Missouri State,8
Wisconsin,Wisconsin-Milwaukee,13
Wisconsin,Washington University,4
Wisconsin,Michigan,4
Wisconsin,Wisconsin-Platteville,10
Wisconsin,Indiana,7
Wisconsin,Southern Illinois-Edwardsville,10
Wisconsin,Northern Iowa,7
Wisconsin,Iowa,9
Wisconsin,Victoria,13
Wisconsin,North Carolina,8
Wisconsin,Stanford,11
Wisconsin,California,10
Wisconsin,St. Thomas,8
Wisconsin,Drake,13
Wisconsin,Wisconsin-Eau Claire,8
Wisconsin,Wisconsin- La Crosse,6
Illinois,Wisconsin,7
Illinois,Texas,12
Illinois,Texas A&M,12
Illinois,Dartmouth,13
Illinois,Texas-Dallas,13
Illinois,Union Tennessee,15
Illinois,Georgia Tech,6
Illinois,Truman State,4
Illinois,Washington University,8
Illinois,Marquette,11
Illinois,Michigan,5
Illinois,Texas Tech,8
Illinois,Carnegie Mellon,6
Illinois,Cincinnati,10
Illinois,Wisconsin-Milwaukee,11
Illinois,Missouri State,7
Illinois,Purdue,9
Illinois,Indiana,7
Illinois,Illinois State,15
Illinois,Wisconsin- La Crosse,9
Illinois,Bradley,4
Illinois,Minnesota,8
Illinois,Eastern Illinois,4
Illinois,DePaul,2
Illinois,Southern California,1
Illinois,British Columbia,7
Illinois,Santa Clara,9
Illinois,Utah,9
Illinois,California-Santa Barbara,12
Illinois,San Diego State,12
Illinois,Alabama-Huntsville,13
Illinois,Kentucky,11
Illinois,LSU,9
Illinois,Auburn,9
Illinois,Kennesaw State,9
Texas,Illinois,13
Texas,Wisconsin,9
Texas,Texas State,15
Texas,Texas-San Antonio,3
Texas,Houston,8
Texas,Stephen F. Austin,11
Texas,Texas-Dallas,15
Texas,Colorado,10
Texas,Iowa State,15
Texas,LSU,10
Texas,Brigham Young,12
Texas,Central Florida,11
Texas,Minnesota,13
Texas,Tufts,11
Texas,Rutgers,12
Texas,Pittsburgh,15
Texas,Georgia,13
Texas,Cal Poly-SLO,13
Texas,North Carolina,6
Texas,Ohio State,12
Texas,San Jose State,11
Texas,Whitman,5
Texas,California,5
Texas,Santa Clara,1
Texas A&M,Wisconsin,10
Texas A&M,Illinois,10
Texas A&M,Wisconsin-Milwaukee,3
Texas A&M,Rice,3
Texas A&M,North Texas,7
Texas A&M,LSU,8
Texas A&M,Houston,15
Texas A&M,Oklahoma State,14
Texas A&M,Utah,15
Texas A&M,South Carolina,10
Texas A&M,Georgia,12
Texas A&M,Northeastern,12
Texas A&M,Virginia Tech,11
Texas A&M,Michigan,14
Texas A&M,Florida State,13
Texas A&M,Brown,9
Texas A&M,Pittsburgh,10
Texas A&M,Vermont,9
Texas A&M,Purdue,7
Texas A&M,Carnegie Mellon,9
Texas A&M,Alabama-Birmingham,4
Texas A&M,Minnesota State-Mankato,2
Texas A&M,Texas-San Antonio,4
Texas A&M,Trinity,4
Texas A&M,Mississippi State,4
Texas A&M,Mississippi,10
Texas A&M,Sam Houston State,6
Colorado State,LSU,12
Colorado State,Texas-Dallas,10
Colorado State,Colorado,12
Colorado State,Stephen F. Austin,12
Colorado State,Wisconsin,13
Colorado State,North Texas,10
Colorado State,Houston,15
Colorado State,Utah,12
Colorado State,Dartmouth,15
Colorado State,Oklahoma State,15
Colorado State,Denver,11
Colorado State,Colorado-Denver,6
Colorado State,Colorado School of Mines,4
Colorado State,Arizona State,9
Colorado State,The University of Texas at El Paso,11
Colorado State,Grand Canyon,10
Colorado State,Brigham Young,11
Colorado State,Brown,9
Colorado State,Washington,10
Colorado State,Carleton College-CUT,10
Colorado State,Ohio State,10
Colorado State,California,7
Colorado State,Victoria,13
LSU,Colorado State,13
LSU,Colorado,8
LSU,Texas-Dallas,11
LSU,Trinity,1
LSU,Baylor,6
LSU,Northern Iowa,10
LSU,Texas-San Antonio,10
LSU,Texas A&M,7
LSU,Wisconsin,11
LSU,Oklahoma State,15
LSU,Texas,7
LSU,Northeastern,8
LSU,Harvard,15
LSU,Brigham Young,9
LSU,Georgia,8
LSU,Tufts,12
LSU,South Carolina,15
LSU,Florida,13
LSU,Mississippi State,11
LSU,Alabama,11
LSU,Texas State,11
LSU,Florida State,13
LSU,Georgia State,10
LSU,Kentucky,11
LSU,Alabama-Huntsville,13
LSU,Illinois,13
LSU,Vanderbilt,15
LSU,Kennesaw State,15
LSU,Auburn,11
LSU,Mississippi,14
LSU,Alabama-Birmingham,7
Dartmouth,Kansas,13
Dartmouth,Arkansas,13
Dartmouth,Oklahoma State,13
Dartmouth,Colorado,10
Dartmouth,Illinois,15
Dartmouth,Colorado State,8
Dartmouth,Iowa State,15
Dartmouth,Ohio State,3
Dartmouth,Appalachian State,15
Dartmouth,North Carolina,7
Dartmouth,Tennessee,12
Dartmouth,Virginia,9
Dartmouth,Carnegie Mellon,13
Dartmouth,Western Washington University,8
Dartmouth,California-Santa Cruz,13
Dartmouth,Cal Poly-SLO,8
Dartmouth,Texas-Dallas,6
Dartmouth,California-San Diego,13
Dartmouth,Arizona,13
Kansas,Dartmouth,9
Kansas,Oklahoma State,9
Kansas,Arkansas,13
Kansas,Texas State,11
Kansas,Oklahoma,11
Kansas,Kennesaw State,10
Kansas,Cornell,15
Kansas,Temple,12
Kansas,Carleton College-CUT,5
Kansas,Florida,5
Kansas,Illinois State,11
Kansas,Virginia Tech,11
Kansas,Cincinnati,8
Kansas,Arizona State,11
Kansas,Chicago,11
Kansas,Texas Tech,4
Kansas,Carnegie Mellon,5
Kansas,Vermont,3
Arkansas,Oklahoma State,8
Arkansas,Dartmouth,4
Arkansas,Kansas,11
Arkansas,Oklahoma,11
Arkansas,Texas State,13
Arkansas,Colorado College,9
Arkansas,Nebraska-Omaha,15
Arkansas,Nebraska,10
Arkansas,Missouri,9
Arkansas,Carnegie Mellon,2
Arkansas,Purdue,2
Arkansas,Cincinnati,5
Arkansas,Marquette,6
Arkansas,Washington University,5
Arkansas,Illinois State,8
Wisconsin-Milwaukee,Texas A&M,13
Wisconsin-Milwaukee,North Texas,13
Wisconsin-Milwaukee,Rice,0
Wisconsin-Milwaukee,Baylor,14
Wisconsin-Milwaukee,Trinity,15
Wisconsin-Milwaukee,Wisconsin-Whitewater,8
Wisconsin-Milwaukee,Toledo,5
Wisconsin-Milwaukee,Michigan State,9
Wisconsin-Milwaukee,Washington University,6
Wisconsin-Milwaukee,Illinois,7
Wisconsin-Milwaukee,Wisconsin,0
Wisconsin-Milwaukee,Missouri State,7
Wisconsin-Milwaukee,Grand Valley State,7
Wisconsin-Milwaukee,Wisconsin-Platteville,8
Wisconsin-Milwaukee,Michigan,7
Wisconsin-Milwaukee,Purdue,4
Wisconsin-Milwaukee,Illinois State,4
Wisconsin-Milwaukee,Marquette,7
Wisconsin-Milwaukee,Saint Louis University,10
Wisconsin-Milwaukee,Northern Iowa,1
Wisconsin-Milwaukee,Southern Illinois-Edwardsville,2
Wisconsin-Milwaukee,St John's,3
Trinity,LSU,11
Trinity,Northern Iowa,10
Trinity,Baylor,6
Trinity,Wisconsin-Milwaukee,9
Trinity,Houston,15
Trinity,Wisconsin,4
Trinity,Texas-San Antonio,0
Trinity,Mississippi State,11
Trinity,Texas A&M,11
Trinity,North Florida,11
Trinity,Alabama-Birmingham,7
Trinity,Mississippi,13
Trinity,Minnesota State-Mankato,12
Northern Iowa,Baylor,9
Northern Iowa,Trinity,13
Northern Iowa,LSU,11
Northern Iowa,Rice,7
Northern Iowa,North Texas,14
Northern Iowa,DePaul,11
Northern Iowa,Grand Valley State,4
Northern Iowa,Loyola-Chicago,4
Northern Iowa,Michigan,6
Northern Iowa,Toledo,8
Northern Iowa,Wisconsin-Platteville,9
Northern Iowa,Wisconsin-Milwaukee,13
Northern Iowa,Wisconsin,10
Northern Iowa,Southern Illinois-Edwardsville,13
Northern Iowa,Saint Louis University,5
Stephen F. Austin,Colorado State,10
Stephen F. Austin,Wisconsin,6
Stephen F. Austin,Texas-Dallas,11
Stephen F. Austin,Texas,15
Stephen F. Austin,Texas State,15
Houston,Texas-San Antonio,6
Houston,Texas State,8
Houston,Texas,11
Houston,Trinity,8
Houston,Texas A&M,7
Houston,Colorado State,4
Georgia,Edinboro,13
Georgia,Wingate,10
Georgia,North Carolina-Charlotte,5
Georgia,Appalachian State,6
Georgia,Anderson,7
Georgia,North Carolina-Wilmington,10
Georgia,Carnegie Mellon,13
Georgia,Northeastern,11
Georgia,Georgia Tech,11
Georgia,South Carolina,9
Georgia,Pittsburgh,3
Georgia,Charleston,13
Georgia,North Carolina-Asheville,6
Georgia,South Florida,5
Georgia,Chicago,7
Georgia,Florida Tech,11
Georgia,Florida Atlantic,15
Georgia,Carleton College-CUT,5
Georgia,Harvard,13
Georgia,Virginia Tech,12
Georgia,Maryland,14
Georgia,Minnesota,11
Georgia,Auburn,15
Georgia,Texas A&M,13
Georgia,Rutgers,13
Georgia,Brown,11
Georgia,Oklahoma,10
Georgia,LSU,11
Georgia,Michigan,13
Georgia,Texas,10
Edinboro,Georgia,5
Edinboro,North Carolina-Charlotte,3
Edinboro,Wingate,7
Edinboro,Charleston,9
North Carolina-Charlotte,Edinboro,13
North Carolina-Charlotte,Georgia,13
North Carolina-Charlotte,Appalachian State,12
North Carolina-Charlotte,Penn State,8
North Carolina-Charlotte,Virginia Tech,3
North Carolina-Charlotte,SUNY-Buffalo,11
North Carolina-Charlotte,Johns Hopkins,8
North Carolina-Charlotte,James Madison,15
North Carolina-Charlotte,Williams,12
North Carolina-Charlotte,Carnegie Mellon,6
North Carolina-Charlotte,North Carolina State,7
North Carolina-Charlotte,Alabama,7
North Carolina-Charlotte,Notre Dame,10
North Carolina-Charlotte,Tennessee,6
North Carolina-Charlotte,Chicago,15
Wingate,Georgia,7
Wingate,Edinboro,10
Wingate,Anderson,8
Wingate,Charleston,6
Charleston,Anderson,9
Charleston,Appalachian State,1
Charleston,Edinboro,10
Charleston,Wingate,9
Charleston,South Florida,7
Charleston,North Carolina-Asheville,7
Charleston,Georgia,7
Charleston,South Carolina,4
Charleston,Florida,15
Charleston,Carleton Hot Karls,15
Charleston,North Florida,15
Anderson,Charleston,10
Anderson,Appalachian State,9
Anderson,Wingate,10
Anderson,Georgia,12
Anderson,Missouri S&T,1
Anderson,Berry,9
Anderson,Messiah,5
Anderson,Franciscan,6
Anderson,Samford,8
Anderson,Mary Washington,10
Anderson,High Point,13
Northeastern,Georgia Tech,13
Northeastern,Georgia,10
Northeastern,Carnegie Mellon,10
Northeastern,North Carolina-Wilmington,14
Northeastern,Florida State,12
Northeastern,Tufts,9
Northeastern,Auburn,14
Northeastern,North Carolina State,8
Northeastern,Maryland,10
Northeastern,Brown,9
Northeastern,Virginia,12
Northeastern,Harvard,11
Northeastern,Northwestern,11
Northeastern,LSU,9
Northeastern,Texas A&M,9
Northeastern,Texas-Dallas,7
Northeastern,South Carolina,11
Northeastern,Kennesaw State,12
Northeastern,Minnesota,9
Northeastern,Carleton College-CUT,10
Northeastern,SUNY-Stony Brook,13
Northeastern,SUNY-Albany,10
Northeastern,Hofstra,9
Northeastern,Syracuse,4
Northeastern,Massachusetts-Lowell,8
Northeastern,Wentworth,11
Northeastern,Boston College,5
Northeastern,Yale,13
Northeastern,Connecticut,12
Northeastern,Columbia,6
Northeastern,Worcester Polytech,11
Carnegie Mellon,Georgia,9
Carnegie Mellon,North Carolina-Wilmington,4
Carnegie Mellon,Northeastern,9
Carnegie Mellon,Florida State,8
Carnegie Mellon,Tennessee,9
Carnegie Mellon,Arkansas,11
Carnegie Mellon,John Brown,11
Carnegie Mellon,Illinois,5
Carnegie Mellon,Texas A&M,6
Carnegie Mellon,Kansas,9
Carnegie Mellon,Pittsburgh,1
Carnegie Mellon,Indiana Pennsylvania,12
Carnegie Mellon,Kent State,8
Carnegie Mellon,North Carolina-Charlotte,12
Carnegie Mellon,Notre Dame,10
Carnegie Mellon,North Carolina State,8
Carnegie Mellon,Alabama,6
Carnegie Mellon,Dartmouth,9
Carnegie Mellon,Tulane,12
Tufts,Tennessee,13
Tufts,South Carolina,12
Tufts,North Carolina State,10
Tufts,Florida State,13
Tufts,Northeastern,10
Tufts,Kennesaw State,9
Tufts,William & Mary,13
Tufts,Pittsburgh,9
Tufts,North Carolina-Wilmington,13
Tufts,Northwestern,12
Tufts,Oregon,12
Tufts,Massachusetts,9
Tufts,Central Florida,11
Tufts,Temple,13
Tufts,Emory,11
Tufts,Texas,9
Tufts,Wisconsin,9
Tufts,LSU,11
Tufts,Minnesota,15
Tufts,Carleton College-CUT,15
Tufts,Marist,5
Tufts,SUNY-Binghamton,2
Tufts,SUNY-Stony Brook,2
Tufts,Rowan,5
Tufts,NYU,5
Tufts,Hofstra,4
Tufts,Columbia,9
Tufts,Cornell,7
Tufts,Amherst College,9
Tufts,Yale,8
Tufts,SUNY-Oneonta,10
Tufts,Worcester Polytech,7
Tufts,Boston College,9
Massachusetts,Kennesaw State,13
Massachusetts,Pittsburgh,12
Massachusetts,Florida State,12
Massachusetts,North Carolina State,17
Massachusetts,North Carolina-Wilmington,10
Massachusetts,South Carolina,9
Massachusetts,California-Santa Barbara,13
Massachusetts,Minnesota,13
Massachusetts,Virginia,13
Massachusetts,Oregon,13
Massachusetts,North Carolina,8
Massachusetts,Tufts,11
Massachusetts,Tulane,13
Massachusetts,Maryland,13
Massachusetts,Penn State,13
Massachusetts,Clemson,13
Massachusetts,Ohio,15
Massachusetts,Stonehill,13
Massachusetts,Sacred Heart,13
Massachusetts,University of Massachusetts Amherst,10
Massachusetts,Yale,9
Massachusetts,Southern Connecticut State,10
Kennesaw State,Massachusetts,10
Kennesaw State,Florida State,11
Kennesaw State,Pittsburgh,9
Kennesaw State,Tennessee,13
Kennesaw State,Tufts,11
Kennesaw State,Georgia Tech,13
Kennesaw State,Kansas,12
Kennesaw State,Texas-Dallas,9
Kennesaw State,Northwestern,13
Kennesaw State,Temple,11
Kennesaw State,Northeastern,9
Kennesaw State,Harvard,11
Kennesaw State,Carleton College-CUT,4
Kennesaw State,South Carolina,13
Kennesaw State,Illinois State,9
Kennesaw State,Alabama,14
Kennesaw State,Auburn,2
Kennesaw State,Alabama-Birmingham,13
Kennesaw State,LSU,14
Kennesaw State,Illinois,3
Pittsburgh,Massachusetts,13
Pittsburgh,Kennesaw State,13
Pittsburgh,Florida State,15
Pittsburgh,Georgia,13
Pittsburgh,North Carolina State,10
Pittsburgh,South Carolina,11
Pittsburgh,Northwestern,13
Pittsburgh,Tufts,13
Pittsburgh,North Carolina-Wilmington,13
Pittsburgh,William & Mary,13
Pittsburgh,Brown,11
Pittsburgh,Oregon,13
Pittsburgh,South Florida,13
Pittsburgh,Carleton College-CUT,13
Pittsburgh,Brigham Young,11
Pittsburgh,Wisconsin,10
Pittsburgh,Central Florida,13
Pittsburgh,Texas,10
Pittsburgh,Texas A&M,12
Pittsburgh,Texas-Dallas,12
Pittsburgh,Indiana Pennsylvania,13
Pittsburgh,Carnegie Mellon,13
Pittsburgh,Kent State,13
Pittsburgh,Akron,13
South Florida,Charleston,13
South Florida,South Carolina,6
South Florida,North Carolina-Asheville,12
South Florida,Georgia,13
South Florida,Middlebury,5
South Florida,Luther,10
South Florida,Carleton College-GoP,0
South Florida,Brigham Young,7
South Florida,Pittsburgh,3
South Florida,Cincinnati,10
South Florida,Oklahoma,5
South Florida,Texas-Dallas,3
South Florida,Temple,5
South Florida,Embry-Riddle Florida,6
South Florida,Northwestern,7
South Florida,Central Florida,8
South Florida,Florida Tech,8
South Florida,Boston College,6
South Florida,Florida State,4
South Florida,Florida,7
South Florida,Virginia Tech,8
South Florida,Stetson,10
North Carolina-Asheville,Charleston,13
North Carolina-Asheville,South Florida,9
North Carolina-Asheville,Georgia,13
North Carolina-Asheville,South Carolina,5
North Carolina-Asheville,Chicago,11
